pos.dist	dist	count.threshold	p.threshold	count
541	50.03807027179083	572	0.0017672921191748106	323659
542	50.059895679000746	624	0.0019382614043697854	321938
543	50.07298715681303	554	0.0017300713888663349	320218
544	50.084283119576654	619	0.0019434850863422292	318500
545	50.0904249009175	672	0.0021213058657895234	316786
546	50.101698030662696	639	0.002028062803296951	315079
547	50.11334291274381	609	0.0019433709987778144	313373
548	50.11616715665321	631	0.002024538302596286	311676
549	50.115244188177165	696	0.0022452626892827416	309986
550	50.11731579012601	647	0.0020986120616674074	308299
551	50.12428170196418	614	0.0020025243548055694	306613
552	50.12735182470875	571	0.0018724810866293045	304943
553	50.13253355134206	575	0.0018958689839131395	303291
554	50.1368244101171	558	0.0018497278447024191	301666
555	50.143150941843174	599	0.001996340597702375	300049
556	50.153217352128415	589	0.001973629098463652	298435
557	50.1669830809802	488	0.0016440497527187461	296828
558	50.17940655710196	436	0.0014767996802525463	295233
559	50.19205508167429	383	0.0013043270966291828	293638
560	50.206994209702415	424	0.0014518161398126336	292048
561	50.21985467950497	462	0.001590569506510318	290462
562	50.23660254619468	462	0.0015992965864364418	288877
563	50.2552159750216	467	0.0016255181991903737	287293
564	50.27619437003383	406	0.0014210063945287754	285713
565	50.28647527288129	442	0.001555571197297107	284140
566	50.304626272665445	394	0.001394349698657673	282569
567	50.32376067016044	405	0.0014412503647608947	281006
568	50.338291027524505	428	0.0015316127739368173	279444
569	50.351609246976835	423	0.0015222124260035627	277885
570	50.36915954143732	378	0.0013679098482271455	276334
571	50.384635031017154	386	0.0014047346106956348	274785
572	50.40565199262989	390	0.0014273061974367045	273242
573	50.41666809221103	433	0.0015936694884063306	271700
574	50.43029228886021	382	0.0014139821364455747	270159
575	50.44656499953819	376	0.0013997416434307073	268621
576	50.45703903015714	361	0.001351609388630756	267089
577	50.46708144078621	384	0.0014459791236764018	265564
578	50.48217794305417	403	0.0015262723354617827	264042
579	50.498820036547144	585	0.0022281639928698753	262548
580	50.510609828600955	428	0.0016394321742394643	261066
581	50.523222661697595	645	0.002484687391656073	259590
582	50.53393596176978	737	0.0028551726275336266	258128
583	50.546589410001815	792	0.0030851693726822275	256712
584	50.561530013281455	1067	0.004179265827941154	255308
585	50.57990132403726	990	0.0038990961186270456	253905
586	50.6034477256407	962	0.003809765196488046	252509
587	50.619731958301806	666	0.002652150192937953	251117
588	50.637735649215024	477	0.0019100781650435673	249728
589	50.65208543324194	494	0.0019891682941069883	248345
590	50.66692657450106	435	0.0017612548232064556	246983
591	50.66965150317841	422	0.0017180801472174837	245623
592	50.67515144757507	464	0.0018995529500384822	244268
593	50.668318130511786	477	0.0019636660038779316	242913
594	50.66462909109313	438	0.0018131840837210843	241564
595	50.665938157437765	440	0.0018316924421872072	240215
596	50.66232278436647	428	0.0017917770828361989	238869
597	50.660838969025406	386	0.0016250920955688875	237525
598	50.65939981979147	435	0.0018416907991667937	236196
599	50.657042961626196	431	0.0018350498784439119	234871
600	50.655716728229336	454	0.0019439341973992387	233547
601	50.65582769392709	466	0.0020066572792999953	232227
602	50.65891925261301	388	0.001680242855719971	230919
603	50.66391874134384	399	0.0017376610820533144	229619
604	50.6738400466212	388	0.0016992948802172295	228330
605	50.68703494645206	386	0.0017001035037107182	227045
606	50.703258572457315	371	0.0016432652699650086	225770
607	50.73324550435952	405	0.0018039124857468644	224512
608	50.76950688709309	381	0.0017064311403528416	223273
609	50.805173289093595	456	0.0020536932701011985	222039
610	50.85179526389666	506	0.0022915732601479105	220809
611	50.89714207964936	542	0.002468180058744507	219595
612	50.95006762721821	594	0.0027199545758427738	218386
613	51.00268667424501	589	0.0027120111243104862	217182
614	51.05603124785609	723	0.00334745468435308	215985
615	51.10538142312918	949	0.004418145589303339	214796
616	51.16515802238022	910	0.004260120126024653	213609
617	51.22097989571122	761	0.0035824408614805224	212425
618	51.27341173240978	803	0.003801273402920779	211245
619	51.32280026468449	861	0.004098653299630122	210069
620	51.36934344140099	692	0.0033126373284441614	208897
621	51.4108594165336	858	0.0041304410617833106	207726
622	51.43775993819042	664	0.003214546792472926	206561
623	51.468381339100674	573	0.0027896922575085564	205399
624	51.50102006768554	578	0.0028300039169604388	204240
625	51.52598858626733	514	0.002530984868255836	203083
626	51.53635697531041	450	0.0022285170952022503	201928
627	51.55303367185595	463	0.00230606400199228	200775
628	51.57500221781657	480	0.0024044964082834902	199626
629	51.58242702353661	469	0.0023629346741770034	198482
630	51.593307605608	530	0.0026856792488205816	197343
631	51.60102322546192	509	0.002594159319096886	196210
632	51.61787481136756	524	0.0026860912758420947	195079
633	51.62709298238458	566	0.002918247813892097	193952
634	51.63698539000366	541	0.0028055800445988695	192830
635	51.642364731527536	727	0.003792186114443691	191710
636	51.65304990160924	597	0.0031323126646169343	190594
637	51.65819176949277	607	0.0032035043276335234	189480
638	51.664699486730136	674	0.0035781404287397937	188366
639	51.674341710768815	645	0.00344442723714214	187259
640	51.692685162860954	766	0.0041144968872703054	186171
641	51.70929033206853	660	0.0035658135727831175	185091
642	51.72944877155213	618	0.0033584218677825176	184015
643	51.74648284845663	727	0.0039738719287217466	182945
644	51.77087133893	784	0.004310534418297779	181880
645	51.79438631416838	734	0.00405933037640058	180818
646	51.81117682699665	635	0.0035325663677429403	179756
647	51.831394956520306	674	0.0037718110289097564	178694
648	51.85108903754467	626	0.0035240802769724434	177635
649	51.870307109372774	556	0.0031487857919536063	176576
650	51.88782604316662	522	0.0029740708877202776	175517
651	51.90420072679673	537	0.0030780871150241605	174459
652	51.91587457491164	493	0.002842973300271034	173410
653	51.925555167559054	473	0.0027442084438075456	172363
654	51.93275516202117	516	0.003011960284151602	171317
655	51.939643656686854	518	0.0030421734508700735	170273
656	51.955014529897724	474	0.0028009218223719197	169230
657	51.96340652509316	505	0.0030026101898482046	168187
658	51.98249443053913	546	0.003266605243320211	167146
659	52.00583772242529	551	0.0033171589226156793	166106
660	52.041205883299945	528	0.0031987011334791327	165067
661	52.073124682058506	491	0.002993373123045315	164029
662	52.12119352112764	481	0.0029510650829488562	162992
663	52.166942611847375	429	0.0026488839492451607	161955
664	52.21636912876408	351	0.0021812351632508483	160918
665	52.261018045999336	330	0.0020640093068056017	159883
666	52.29472053148996	290	0.0018255756858499	158854
667	52.322399254957055	234	0.001482551509161408	157836
668	52.34376689446749	200	0.0012753637975232435	156818
669	52.36802156690475	244	0.0015661003459541338	155801
670	52.38380794475885	205	0.0013244177407371516	154785
671	52.398269205346665	188	0.001222581337425946	153773
672	52.419606036151094	173	0.0011324212869018785	152770
673	52.439071231360224	134	8.829323897817049E-4	151767
674	52.45906355749918	146	9.683302934836677E-4	150775
675	52.48393152769727	144	9.613266307504356E-4	149793
676	52.50098466367864	142	9.541920613908357E-4	148817
677	52.52614326060478	173	0.0011701048359824145	147850
678	52.54457791312551	178	0.0012118241357243031	146886
679	52.56325359998979	202	0.0013843012020120337	145922
680	52.5795312147965	277	0.0019108324193069955	144963
681	52.610103546224096	313	0.0021735054545959573	144007
682	52.63876887232989	275	0.0019223644383550152	143053
683	52.67293451944355	226	0.0015904180829128577	142101
684	52.71430828080892	302	0.0021395375198367717	141152
685	52.76676275783133	294	0.002096959408857157	140203
686	52.81917717487535	220	0.001579835553481024	139255
687	52.87736195832588	174	0.0012580617173265465	138308
688	52.94608495907171	204	0.0014851160792935508	137363
689	53.01925409449549	237	0.0017372819234716317	136420
690	53.094616575221295	226	0.0016681552122469166	135479
691	53.16824046078104	244	0.0018135061614615077	134546
692	53.250091754053	346	0.0025893552056516795	133624
693	53.3411250824697	288	0.0021702271956595457	132705
694	53.43517774550414	252	0.0019121474478143092	131789
695	53.519279193923865	422	0.003224155187298968	130887
696	53.608374387948594	476	0.0036616792953575138	129995
697	53.689216783847	637	0.004933624548848305	129114
698	53.76676397927304	715	0.005575483468496569	128240
699	53.82551626178732	575	0.004514158757075453	127377
700	53.88448703636489	627	0.004955855734802438	126517
701	53.9417247572607	725	0.005769169557882675	125668
702	53.99548602845218	453	0.0036290807129981976	124825
703	54.04847951570512	921	0.007428437769694232	123983
704	54.10726357161289	765	0.006212289776926012	123143
705	54.178638537407735	792	0.006475455407659352	122308
706	54.25526231029215	344	0.0028317418505103722	121480
707	54.324749057847036	781	0.006473055182588228	120654
708	54.40662043493535	581	0.004848494963740601	119831
709	54.49062700523473	413	0.0034701216643140418	119016
710	54.58472545720719	398	0.0033669463995668653	118208
711	54.67092349366672	325	0.002768219140744779	117404
712	54.75982240550935	397	0.003404685945593633	116604
713	54.84931046545641	209	0.001804757998359311	115805
714	54.94774377555045	118	0.001025997739327015	115010
715	55.04036884257092	319	0.0027928314408033547	114221
716	55.129997380652135	210	0.001851215190542935	113439
717	55.22256109177219	133	0.0011805432274099058	112660
718	55.318341992784305	147	0.0013138960145154227	111881
719	55.41269646151726	194	0.0017460960352819405	111105
720	55.506445294242134	199	0.0018036144796708176	110334
721	55.612100861034136	163	0.0014877149428644445	109564
722	55.72216722473524	143	0.0013143986396433659	108795
723	55.83233009239776	197	0.0018235506474993288	108031
724	55.929674428963466	177	0.0016499342822785873	107277
725	56.03239736029723	154	0.001445425790525891	106543
726	56.136654267972474	178	0.0016822129606003044	105813
727	56.228665343748396	221	0.0021023192100606916	105122
728	56.30880476869259	162	0.001550892241709428	104456
729	56.35905547904488	177	0.001703938311657056	103877
730	56.401499226408326	205	0.0019841461880196285	103319
731	56.44400129887697	183	0.0017808139195422431	102762
732	56.48800482755357	144	0.0014088778874658788	102209
733	56.53406397184345	178	0.0017509861593397406	101657
734	56.583500029622975	205	0.002027434652319682	101113
735	56.63139185959175	181	0.0017997235783675214	100571
736	56.670849825177854	190	0.0018987088779629851	100068
737	56.71138113730859	186	0.0018681075869272643	99566
738	56.75125907441606	233	0.002351943634106211	99067
739	56.786177991796954	187	0.0018970904516495556	98572
740	56.81866899638613	199	0.0020289559543230015	98080
741	56.84943971816118	192	0.0019674146941284967	97590
742	56.87930949569574	144	0.001483007209062822	97100
743	56.90850531385312	192	0.0019873307663644266	96612
744	56.932397147006945	167	0.0017373211963589077	96125
745	56.95573689068626	177	0.001850709438618137	95639
746	56.98087823691051	160	0.001681484751035164	95154
747	57.00041495697968	188	0.00198576166634979	94674
748	57.0176750245881	174	0.0018472121958469573	94196
749	57.03474458182839	202	0.0021553333831265137	93721
750	57.05870637542075	232	0.0024879890185312285	93248
751	57.08305575034883	194	0.002090967881008838	92780
752	57.10404300440774	250	0.002708001603136949	92319
753	57.13954962606381	251	0.0027324188983235357	91860
754	57.180948067606856	282	0.003085305412413431	91401
755	57.2203222740084	347	0.0038155767898573833	90943
756	57.26077024568709	250	0.0027628583427270516	90486
757	57.312811121296434	212	0.0023547444769024	90031
758	57.36652452853438	198	0.0022104135036170405	89576
759	57.42687166438032	61	6.844473368266328E-4	89123
760	57.482581534136074	105	0.0011841392998917359	88672
761	57.5559861151902	79	8.954784008342685E-4	88221
762	57.629128498932424	74	8.43103075047567E-4	87771
763	57.70642384611389	55	6.298599420528853E-4	87321
764	57.78602851010949	75	8.633491038436302E-4	86871
765	57.872207252806525	57	6.595619120352692E-4	86421
766	57.95949654813195	75	8.723872003349967E-4	85971
767	58.04992111369975	92	0.0010757465915203106	85522
768	58.14648542899576	62	7.287601673797545E-4	85076
769	58.24513526455973	81	9.570960995379943E-4	84631
770	58.34699269759624	115	0.001366006628101726	84187
771	58.44895082595216	68	8.120081678468648E-4	83743
772	58.55037033783447	77	9.243697478991597E-4	83300
773	58.65251578847133	72	8.689565280359169E-4	82858
774	58.75617750359431	66	8.008056590266572E-4	82417
775	58.862365551010896	55	6.709280765101981E-4	81976
776	58.972852641851574	43	5.273808793769546E-4	81535
777	59.08014456768301	61	7.522134806520828E-4	81094
778	59.18629600196831	69	8.555168437627863E-4	80653
779	59.29517079777587	75	9.350221911933376E-4	80212
780	59.39717290856459	71	8.900477617179175E-4	79771
781	59.497295082080484	88	0.001109276323253205	79331
782	59.595882089184244	87	0.0011027873901966003	78891
783	59.69467186033385	77	9.81504378529273E-4	78451
784	59.79299505207529	80	0.0010254964043532322	78011
785	59.88083090149192	91	0.0011731188201776438	77571
786	59.9674174671526	72	9.334768121766864E-4	77131
787	60.05309215799508	71	9.257689750042377E-4	76693
788	60.13592211140134	67	8.786078655074289E-4	76257
789	60.21208612377885	50	6.594479102095725E-4	75821
790	60.28677024935746	55	7.29578436314435E-4	75386
791	60.35377675774435	49	6.537255686745381E-4	74955
792	60.41330687409043	67	8.989668589829599E-4	74530
793	60.46904006156018	74	9.985696164952905E-4	74106
794	60.52379662821859	64	8.685621225486869E-4	73685
795	60.56817737431775	60	8.189113937871923E-4	73268
796	60.607581995498215	79	0.0010843753860513637	72853
797	60.65082310732727	72	9.939534498467654E-4	72438
798	60.689105222417965	79	0.0010968566033544374	72024
799	60.72580637664192	69	9.635391210847496E-4	71611
800	60.760670025919495	64	8.989016545408578E-4	71198
801	60.8038131588071	76	0.0010736434656080918	70787
802	60.84693304557366	88	0.0012503907471084713	70378
803	60.88635355861928	114	0.001629246402080862	69971
804	60.924985458767054	69	9.91892358116267E-4	69564
805	60.97110588572967	114	0.0016483754825836116	69159
806	61.01514553384375	147	0.002137995229507243	68756
807	61.051255801006334	181	0.002648018375199333	68353
808	61.09109779096744	201	0.0029580138629306412	67951
809	61.133478828394594	169	0.0025018504811250924	67550
810	61.17240426162495	163	0.002427437489761575	67149
811	61.209121834745936	164	0.002456855225311601	66752
812	61.245116188145644	164	0.0024715545173686986	66355
813	61.28509166462754	247	0.0037447505268424323	65959
814	61.3312901200472	169	0.002577634067476054	65564
815	61.372051422557426	158	0.0024244656201568232	65169
816	61.42241703530729	150	0.002315743971346528	64774
817	61.474213138628784	78	0.0012115752030941766	64379
818	61.526437939223435	114	0.0017816675783386732	63985
819	61.578963044810266	84	0.0013209208705497546	63592
820	61.63646635336728	76	0.0012024555407885577	63204
821	61.68802981683223	102	0.0016237642676345575	62817
822	61.73584433609187	118	0.0018900866556678573	62431
823	61.784436722150595	134	0.0021596531661482424	62047
824	61.829967143286474	146	0.0023677083502262296	61663
825	61.872479030776155	136	0.002219176293975589	61284
826	61.91015311249101	179	0.002938906857996618	60907
827	61.94082877192501	161	0.0026598380968114984	60530
828	61.97196454599286	141	0.0023439837749775574	60154
829	61.99310209803747	146	0.0024422475368428096	59781
830	62.01612068304901	171	0.0028783033159400775	59410
831	62.03347977279115	137	0.002320421402076523	59041
832	62.05022850420953	140	0.0023860653781913625	58674
833	62.06011126061215	132	0.0022638014714709566	58309
834	62.071630751633805	140	0.0024159591357769033	57948
835	62.07792475342283	132	0.0022919054068132098	57594
836	62.08451010335464	151	0.0026378771203465928	57243
837	62.09137440806294	113	0.0019861147728271375	56895
838	62.099985757493556	125	0.002210394157486163	56551
839	62.10536835882343	119	0.0021171363506974094	56208
840	62.11019540393828	97	0.0017360800386591018	55873
841	62.128905296723126	87	0.0015662130049686758	55548
842	62.147939194074254	114	0.002064058228168963	55231
843	62.16979925202801	126	0.0022944132857455023	54916
844	62.19638560466641	95	0.0017397992821038752	54604
845	62.22862474033394	95	0.0017497651630965319	54293
846	62.25630111126633	97	0.0017967954061313327	53985
847	62.29363254497868	86	0.0016021162838353918	53679
848	62.33730156245103	70	0.001311499981264286	53374
849	62.38035847410502	78	0.0014697569248162804	53070
850	62.422590887575886	92	0.0017435139386358899	52767
851	62.46293565482846	85	0.0016201277041837416	52465
852	62.51104005101631	79	0.0015144834461208135	52163
853	62.55771120546467	86	0.001658182939996915	51864
854	62.60482345504167	89	0.0017258765125659323	51568
855	62.65081247352842	96	0.0018723304663273068	51273
856	62.6969035065495	80	0.0015692736224719984	50979
857	62.74529028150474	82	0.0016177718152583502	50687
858	62.795158079559876	57	0.0011310421462020796	50396
859	62.84656516980752	68	0.0013571228994531594	50106
860	62.89841791987875	91	0.001826685669550555	49817
861	62.95670891248562	97	0.0019583695059659607	49531
862	63.01896507046358	99	0.0020103563813585134	49245
863	63.07215079524137	106	0.002165032679738562	48960
864	63.12963089845119	122	0.002506059734604166	48682
865	63.186978775414495	122	0.0025204007850428674	48405
866	63.235750321141545	113	0.002347905585106383	48128
867	63.287072049255904	108	0.0022570061231740194	47851
868	63.33673671281108	95	0.0019968470835522857	47575
869	63.387794140788046	82	0.001733615221987315	47300
870	63.44178548401801	86	0.0018287755709607452	47026
871	63.495158652915045	75	0.0016040035929680483	46758
872	63.55868613591213	69	0.001483966707529518	46497
873	63.619029348930226	66	0.0014274282501027316	46237
874	63.68399621339243	53	0.0011527001457186977	45979
875	63.755203796614616	42	9.186150784103585E-4	45721
876	63.81639759513468	54	0.0011877790730924049	45463
877	63.88091519287232	41	9.069191293576358E-4	45208
878	63.9430968197398	44	9.78800080083643E-4	44953
879	64.00253944180572	60	0.001342341939236655	44698
880	64.05654023838572	51	0.0011475372949620863	44443
881	64.11418038034162	60	0.0013577732518669382	44190
882	64.16424107041338	37	8.421148462571409E-4	43937
883	64.21219487052254	40	9.156251430664286E-4	43686
884	64.25326682417472	59	0.0013583202873192744	43436
885	64.30395582462944	55	0.0012734724119567483	43189
886	64.35279853911948	54	0.001257451564828614	42944
887	64.39970614668721	51	0.0011943793911007026	42700
888	64.44174150142958	48	0.0011305822498586771	42456
889	64.48030112697212	54	0.0012791358726549175	42216
890	64.51732939515067	69	0.0016437964551172099	41976
891	64.54814311445956	63	0.0015093073956062384	41741
892	64.58299540655828	50	0.0012046160888524828	41507
893	64.61639845337804	45	0.0010902747492368076	41274
894	64.65412260416225	40	9.746351209765844E-4	41041
895	64.68693004648533	50	0.001225249950990002	40808
896	64.72363908379774	43	0.001059765865680838	40575
897	64.7611447184496	35	8.675606672780904E-4	40343
898	64.79724191332804	71	0.0017700880057839494	40111
899	64.83774400005893	57	0.001429216187753874	39882
900	64.88997127349325	81	0.002042411558536524	39659
901	64.94061838479952	86	0.002180637963385567	39438
902	64.98472800763976	115	0.00293172895528476	39226
903	65.02933456678562	103	0.0026400779207463986	39014
904	65.07250613809587	101	0.002602489113349996	38809
905	65.106201352217	98	0.0025384655234937576	38606
906	65.14003461274802	105	0.0027341613936411216	38403
907	65.1783167864934	117	0.0030628272251308902	38200
908	65.21261288243326	115	0.0030263157894736843	38000
909	65.24828448663537	104	0.0027512499669320916	37801
910	65.2820839331032	82	0.0021807350672836553	37602
911	65.32472021457232	98	0.0026201106863085848	37403
912	65.36640249100337	95	0.0025534202392151592	37205
913	65.41220407820427	60	0.0016213148863728484	37007
914	65.45843495755713	74	0.0020103778967100437	36809
915	65.50082222562405	57	0.0015568666011143888	36612
916	65.54127027230813	85	0.0023342029383495813	36415
917	65.57951094205913	79	0.002181235849577558	36218
918	65.62607361877565	68	0.0018877876794092334	36021
919	65.66438955531027	45	0.0012561411344350155	35824
920	65.70317996389426	57	0.0015999101804810957	35627
921	65.73925376109395	67	0.0018910527801298334	35430
922	65.77231994734178	71	0.002015156245565237	35233
923	65.79841716352877	102	0.0029112912432926134	35036
924	65.8230612694463	107	0.0030712707023737764	34839
925	65.84804122714507	118	0.003406269845851856	34642
926	65.86657045155246	82	0.0023806067644070255	34445
927	65.87966534329263	116	0.003387059098341509	34248
928	65.89654903770283	83	0.0024372338863602994	34055
929	65.91057261571031	84	0.0024806567834150376	33862
930	65.91815754084513	88	0.0026136026136026136	33670
931	65.92433111732086	131	0.003912900624271931	33479
932	65.93710732865785	137	0.0041155972122086035	33288
933	65.94395880683558	162	0.00489440768603281	33099
934	65.95434688772546	146	0.004436206739388046	32911
935	65.97201133421035	142	0.0043394554289032175	32723
936	65.99559544062751	132	0.004057044504548807	32536
937	66.01509090490795	136	0.004204148505363381	32349
938	66.03527591404271	131	0.004073129780486288	32162
939	66.0618067634154	147	0.004597054132657848	31977
940	66.08728053444395	143	0.004497986914947157	31792
941	66.11787299845982	134	0.004239433054922804	31608
942	66.15289996252417	105	0.003341288782816229	31425
943	66.19840261800796	111	0.0035529095448434797	31242
944	66.23882552468133	100	0.0032196786760681283	31059
945	66.27554866186651	126	0.004080839486980179	30876
946	66.31629252191655	133	0.0043332355911771415	30693
947	66.36844493008218	159	0.005211406096361848	30510
948	66.41076238616964	166	0.005473670326771524	30327
949	66.45679846993927	136	0.004511677282377919	30144
950	66.5145668099856	115	0.003838323153432796	29961
951	66.5730933932287	116	0.0038954933172140505	29778
952	66.6348934220962	114	0.003851611595378066	29598
953	66.69758093134492	113	0.003840924541128484	29420
954	66.76705049130992	112	0.0038293216630196935	29248
955	66.82861996404496	122	0.00419517898284103	29081
956	66.88961782996776	114	0.003941908713692946	28920
957	66.95188107657431	125	0.004345861001981713	28763
958	67.0202135522703	119	0.004159966440606865	28606
959	67.0859622091085	115	0.004041753066460479	28453
960	67.14626401710244	111	0.003921984312062751	28302
961	67.21262804416921	145	0.005150793932719974	28151
962	67.2751126280199	165	0.0058918050348152114	28005
963	67.34793500368521	160	0.00574300071787509	27860
964	67.41564396162617	165	0.005953240005772839	27716
965	67.4927861546637	143	0.005185668697418044	27576
966	67.56582504430925	138	0.005029521102121146	27438
967	67.63838887703194	107	0.0039189832619126105	27303
968	67.70790945266855	115	0.004232921083627797	27168
969	67.77802193612189	94	0.003477102907449878	27034
970	67.84458082335449	94	0.0034944237918215614	26900
971	67.9064152184654	109	0.0040720263000597725	26768
972	67.97504994965787	111	0.004167292386244181	26636
973	68.04488722761408	105	0.003961666163597948	26504
974	68.11756388787767	97	0.00367814348551494	26372
975	68.18626047893677	143	0.005449695121951219	26240
976	68.26264440982392	142	0.005438945916960319	26108
977	68.33041171323951	137	0.005273896138892097	25977
978	68.40501671501058	85	0.0032887100518455468	25846
979	68.47463157163519	106	0.004122107719230022	25715
980	68.55522995551809	90	0.003517823639774859	25584
981	68.62096734249076	104	0.00408596236200055	25453
982	68.6874363560311	126	0.0049759102756496325	25322
983	68.75780818894181	162	0.006430868167202572	25191
984	68.82954494579383	186	0.007422186751795691	25060
985	68.90421587168723	163	0.006538569537486462	24929
986	68.97370209444769	116	0.004677796596499717	24798
987	69.05243547027239	117	0.004743179146227754	24667
988	69.12736943935242	116	0.004727746984023476	24536
989	69.20445418736838	104	0.004261421839786929	24405
990	69.28813652708514	76	0.0031309219741286975	24274
991	69.37858329451358	122	0.0050532245371329165	24143
992	69.45289190352042	139	0.0057887722805264035	24012
993	69.53663220823593	147	0.006155521125581005	23881
994	69.63177242883057	144	0.006063157894736842	23750
995	69.722462912927	128	0.005419365764850332	23619
996	69.81052670767352	121	0.005151566757493188	23488
997	69.9149498988769	140	0.005993920452112857	23357
998	70.02182997899338	118	0.00508029448486675	23227
999	70.11782972927327	128	0.005541845261289345	23097
1000	70.22587682992184	121	0.005268428614969304	22967
1001	70.33797548954614	120	0.005254630643254368	22837
1002	70.4540234078103	114	0.0050202571780870175	22708
1003	70.57036885002242	138	0.006111873865095886	22579
1004	70.69764811511598	146	0.0065033407572383075	22450
1005	70.82511671147441	164	0.007347341068948523	22321
1006	70.94395786909887	159	0.007164744051910598	22192
1007	71.07012909439179	134	0.006073516747495808	22063
1008	71.19411008074422	128	0.005835422840209711	21935
1009	71.31799278179376	133	0.00609895904984638	21807
1010	71.43035920483773	127	0.005858203791687808	21679
1011	71.54504557461983	133	0.006171407359287272	21551
1012	71.64790344170915	118	0.005507841672890217	21424
1013	71.75706127890973	119	0.005587379096628792	21298
1014	71.85935306519062	121	0.005714825485287867	21173
1015	71.95785178692525	103	0.004892879198137856	21051
1016	72.04851420446298	104	0.004968944099378882	20930
1017	72.14092005924368	109	0.005237614722983038	20811
1018	72.22936272744768	121	0.005845975456565852	20698
1019	72.31484933501024	142	0.00689822686422152	20585
1020	72.40652438228238	164	0.008010941774130519	20472
1021	72.506955487157	176	0.008644825384350902	20359
1022	72.60260168528046	155	0.007655833251012546	20246
1023	72.70605407577705	128	0.006357721154323747	20133
1024	72.80877449996615	137	0.006843156843156843	20020
1025	72.91354547694846	100	0.005023106288929074	19908
1026	73.02285386866743	122	0.006162861184077591	19796
1027	73.13452754735798	106	0.0053848107696215395	19685
1028	73.24099472022681	101	0.00515990599775212	19574
1029	73.35214489510523	73	0.0037505137690094534	19464
1030	73.45618266432487	99	0.005114428888774087	19357
1031	73.56076353785919	81	0.004207792207792208	19250
1032	73.66405111110471	66	0.0034477354646607113	19143
1033	73.76370076756659	79	0.004149813521037979	19037
1034	73.86537099710561	68	0.0035919919708414768	18931
1035	73.95679811752545	64	0.003399553808562626	18826
1036	74.05466005124406	55	0.002937877250146894	18721
1037	74.14430528705928	61	0.003276751181779115	18616
1038	74.24375565322006	61	0.003295337907190319	18511
1039	74.33219312290657	51	0.0027703840512792654	18409
1040	74.42555132200647	44	0.0024034522313869013	18307
1041	74.51750235854138	41	0.0022521285361164515	18205
1042	74.61157264567339	61	0.0033686768279213605	18108
1043	74.69900166645894	82	0.004552773305202376	18011
1044	74.7882445042315	71	0.0039633805961817575	17914
1045	74.87640180395779	53	0.002974687096593141	17817
1046	74.96838976821208	61	0.003442437923250564	17720
1047	75.05853252280704	48	0.0027237133291721045	17623
1048	75.15358581246558	36	0.0020540910647038686	17526
1049	75.23887039281217	55	0.003155660106718687	17429
1050	75.32637670889487	56	0.0032310177705977385	17332
1051	75.41537523539206	61	0.003539309544531477	17235
1052	75.51709967683495	50	0.0029174932897654336	17138
1053	75.61412297218946	46	0.00269937210257614	17041
1054	75.71342814093765	57	0.0033640226628895184	16944
1055	75.80351060604856	61	0.0036199632069313396	16851
1056	75.89725347754705	52	0.0031029955841985917	16758
1057	75.98623943070062	57	0.0034203420342034203	16665
1058	76.0797373828698	95	0.00573256094617427	16572
1059	76.16051687533965	80	0.004852307878934918	16487
1060	76.2399874072256	83	0.005060358492866723	16402
1061	76.31707174333471	96	0.0058834344548630265	16317
1062	76.39870236163664	75	0.004620502710694923	16232
1063	76.46998818986972	72	0.004459032637641667	16147
1064	76.54641510543834	81	0.005042958535674262	16062
1065	76.6193605072696	83	0.005194967766163861	15977
1066	76.69175103131944	115	0.007236345330984143	15892
1067	76.76476274706312	112	0.007085468463339027	15807
1068	76.83772050626817	123	0.007823432133316372	15722
1069	76.9201162218154	108	0.00690669565773486	15637
1070	77.00886277351908	105	0.006751543209876543	15552
1071	77.11494088808584	79	0.005107648542057283	15467
1072	77.21837339122611	48	0.0031205304901833313	15382
1073	77.32722166225822	39	0.002549186221321655	15299
1074	77.43980292377611	42	0.0027602523659305996	15216
1075	77.56961380656489	34	0.0022467455230291418	15133
1076	77.68551929045472	34	0.0022591362126245847	15050
1077	77.80310827933806	43	0.002872987238591568	14967
1078	77.92999739381938	37	0.002485890889545821	14884
1079	78.04638721678995	37	0.0024998310924937506	14801
1080	78.16113963825133	40	0.002717760565294198	14718
1081	78.2725827649395	58	0.003963102152374445	14635
1082	78.38573763164018	69	0.004741616272677295	14552
1083	78.4881374368271	73	0.005044571902425541	14471
1084	78.57892879062415	69	0.004794996525364837	14390
1085	78.67474729271548	65	0.004542595569222168	14309
1086	78.76645862146695	76	0.005341579983131853	14228
1087	78.85763145230928	53	0.003746112524738479	14148
1088	78.94236988506438	36	0.0025589991470002845	14068
1089	79.0231532858513	29	0.002073057402244621	13989
1090	79.0999917058765	16	0.0011502516175413372	13910
1091	79.17102718954294	24	0.001735106998264893	13832
1092	79.23933092671591	25	0.0018175209014903672	13755
1093	79.30370762876215	34	0.0024857435297558125	13678
1094	79.37025574574994	21	0.0015438906043228936	13602
1095	79.42331393684294	31	0.002291712870555186	13527
1096	79.48807919921437	17	0.0012636586634951312	13453
1097	79.54981712250645	20	0.0014948800358771208	13379
1098	79.61371149883618	18	0.0013528748590755355	13305
1099	79.67487637999054	16	0.0012092812334668582	13231
1100	79.74638247353998	6	4.560310101086874E-4	13157
1101	79.82532102506555	10	7.643506840938623E-4	13083
1102	79.90813624821406	10	7.686985932815743E-4	13009
